id,timestamp,source,rating,feedback_text,text_length,timestamp_clean,feedback_clean
1841,2024-03-23 12:06:08,survey_comment,5.0,"Super easy to use and quick checkout, well done team (order #862057)",68,2024-03-23,"super easy to use and quick checkout, well done team ()"
2019,06-Feb-24,support_ticket,1.0,"My refund still hasn't come after 10 days, this is ridiculous - my milk order in Delhi",86,2024-02-06,"my refund still hasn't come after 10 days, this is ridiculous - my milk order in delhi"
1884,2024-02-26 23:49:37,support_ticket,3.0,The store staff was friendly when I picked up my order. This is the second time.,80,2024-02-26,the store staff was friendly when i picked up my order. this is the second time.
1891,01/18/2024,app_store_review,4.0,"Great experience overall, food always fresh Agent Rahul was handling it.!!!!",76,2024-01-18,"great experience overall, food always fresh agent rahul was handling it.!!!!"
2641,2024-01-12 07:54:32,app_store_review,3.0,asdkjfh askjdfh kjsdf,21,2024-01-12,asdkjfh askjdfh kjsdf
2141,03-Feb-24,app_store_review,3.0,"It is okay, nothing special",27,2024-02-03,"it is okay, nothing special"
2714,,app_store_review,5.0,Food was spilled all over the bag when it reached me,52,,food was spilled all over the bag when it reached me
2398,Feb 12 2024,support_ticket,,The invoooice amount does not match what the app showed me (order #523631),74,2024-02-12,the invoooice amount does not match what the app showed me ()
1769,2024-03-07 09:50:09,support_ticket,2.0,"Package was left at the wrong door, I never received it",55,2024-03-07,"package was left at the wrong door, i never received it"
1771,,survey_comment,1.0,Customer care kept me on hold for 40 minutes then disconnected. This is the third time.,87,,customer care kept me on hold for 40 minutes then disconnected. this is the third time.
1601,2024-01-05 23:34:32,survey_comment,,"Average experience, could be better",35,2024-01-05,"average experience, could be better"
1097,22-Feb-24,support_ticket,3.0,Driver could not find my building and just cancelled (order #336574),68,2024-02-22,driver could not find my building and just cancelled ()
1367,"March 23, 2024",support_ticket,5.0,"Best delivery service in my city, never had an issue - my fruits order in Kolkata",81,2024-03-23,"best delivery service in my city, never had an issue - my fruits order in kolkata"
1513,01/26/2024,survey_comment,1.0,Notifications stopped working after the update,46,2024-01-26,notifications stopped working after the update
2189,2024-01-25 22:45:47,app_store_review,2.0,App stuck on loading screen for 5 minutes then closed. This is the third time.,78,2024-01-25,app stuck on loading screen for 5 minutes then closed. this is the third time.
2087,2024-01-13 15:46:25,survey_comment,2.0,App stuck on loading screen for 5 minutes then closed,53,2024-01-13,app stuck on loading screen for 5 minutes then closed
1612,20-Mar-24,app_store_review,1.0,"Package was left at the wrong door, I never received it (order #901865)",71,2024-03-20,"package was left at the wrong door, i never received it ()"
1279,"January 16, 2024",support_ticket,2.0,App stuck on loading screen for 5 minutes then closed Agent Meera was handling it.,82,2024-01-16,app stuck on loading screen for 5 minutes then closed agent meera was handling it.
1617,27/01/2024,app_store_review,5.0,"Super easy to use and quick checkout, well done team - my biryani order in Pune",79,2024-01-27,"super easy to use and quick checkout, well done team - my biryani order in pune"
2173,,app_store_review,5.0,"LOVE THIS APP, ORDERING IS SO SMOOTH AND FAST",45,,"love this app, ordering is so smooth and fast"
2334,2024-01-08,support_ticket,5.0,"Best delivery service in my city, never had an issue - my groceries order in Kolkata",84,2024-01-08,"best delivery service in my city, never had an issue - my groceries order in kolkata"
2344,15/02/2024,support_ticket,,"I was charged twice for the same order, please refund the extra amount",70,2024-02-15,"i was charged twice for the same order, please refund the extra amount"
2217,,survey_comment,2.0,"Cannot add address, the save button is greyed out (order #392872)",65,,"cannot add address, the save button is greyed out ()"
1051,2024-01-24,app_store_review,1.0,The new version drains my battery so fast - my thali order in Bangalore,71,2024-01-24,the new version drains my battery so fast - my thali order in bangalore
1016,Mar 7 2024,app_store_review,,"Best delivery service in my city, never had an issue Agent Anil was handling it.",80,2024-03-07,"best delivery service in my city, never had an issue agent anil was handling it."
1995,03/16/2024,survey_comment,1.0,"Double deduction on my card for order, need this reversed asap. This is the third time.",87,2024-03-16,"double deduction on my card for order, need this reversed asap. this is the third time."
1777,02/28/2024,survey_comment,3.0,Notifications stopped working after the update (order #881410),62,2024-02-28,notifications stopped working after the update ()
1115,Mar 20 2024,support_ticket,2.0,The new version drains my battery so fast,41,2024-03-20,the new version drains my battery so fast
2228,2024-01-15 02:56:48,app_store_review,2.0,Chat support gave me copy paste answers that did not help,57,2024-01-15,chat support gave me copy paste answers that did not help
1763,2024-02-08 23:49:52,survey_comment,2.0,App keeps crashing every time I open the cart. This is the second time.,71,2024-02-08,app keeps crashing every time i open the cart. this is the second time.
1672,2024-02-06 05:32:31,app_store_review,2.0,Customer care kept me on hold for 40 minutes then disconnected,62,2024-02-06,customer care kept me on hold for 40 minutes then disconnected
1533,,survey_comment,3.0,Login button does nothing on the latest update,46,,login button does nothing on the latest update
2187,04/02/2024,app_store_review,,Got charged for a subscription I cancelled last month (order #487395),69,2024-04-02,got charged for a subscription i cancelled last month ()
2055,23-Jan-24,app_store_review,1.0,Notifications stopped working after the update (order #430108),62,2024-01-23,notifications stopped working after the update ()
1205,05-Feb-24,survey_comment,3.0,"Cannot add address, the save button is greyed out (order #336290)",65,2024-02-05,"cannot add address, the save button is greyed out ()"
1258,Mar 5 2024,support_ticket,3.0,Why is there a service fee I never agreed tooo on my bill - my pizza order in Hyderabad,87,2024-03-05,why is there a service fee i never agreed tooo on my bill - my pizza order in hyderabad
2327,2024-01-10,app_store_review,2.0,Chat support gave me copy paste answers that did not help Agent Meera was handling it.,86,2024-01-10,chat support gave me copy paste answers that did not help agent meera was handling it.
2453,2024-01-26 02:10:09,support_ticket,2.0,"Package was left at the wrong door, I never received it. This is the third time.",80,2024-01-26,"package was left at the wrong door, i never received it. this is the third time."
1842,02/10/2024,app_store_review,3.0,"It is okay, nothing special",27,2024-02-10,"it is okay, nothing special"
2666,"January 6, 2024",survey_comment,2.0,Le livreur etait tres impoli et la commande etait froide,56,2024-01-06,le livreur etait tres impoli et la commande etait froide
1644,Jan 26 2024,app_store_review,,The map screen freezes and I cannot place an order. This is the fourth time.,76,2024-01-26,the map screen freezes and i cannot place an order. this is the fourth time.
1425,2024-01-04,survey_comment,1.0,Search bar shows no results even for items that exist,53,2024-01-04,search bar shows no results even for items that exist
1809,10-Jan-24,support_ticket,1.0,Search bar shows no results even for items that exist (order #181961),69,2024-01-10,search bar shows no results even for items that exist ()
2138,2024-03-02,survey_comment,3.0,App stuck on loading screen for 5 minutes then closed - my pizza order in Hyderabad,83,2024-03-02,app stuck on loading screen for 5 minutes then closed - my pizza order in hyderabad
2580,01/03/2024,support_ticket,1.0,Login keeps failing and when I finally got in the coupon did not apply either,77,2024-01-03,login keeps failing and when i finally got in the coupon did not apply either
2795,,survey_comment,2.0,Search bar shows no results even for items that exist (order #730745),71,,search bar shows no results even for items that exist ()
2102,14/03/2024,support_ticket,1.0,App keeps crashing every time I open the cart - my pizza order in Mumbai,72,2024-03-14,app keeps crashing every time i open the cart - my pizza order in mumbai
2221,"January 17, 2024",survey_comment,2.0,Notifications stopped working after the update. This is the second time.,72,2024-01-17,notifications stopped working after the update. this is the second time.
1127,11/03/2024,app_store_review,3.0,ok i guess,10,2024-11-03,ok i guess
2492,02/05/2024,app_store_review,4.0,"Super easy to use and quick checkout, well done team (order #901549)!!!!",72,2024-02-05,"super easy to use and quick checkout, well done team ()!!!!"
2399,2024-03-08,app_store_review,2.0,Waited two hours and the order was finally cancelled by the app,63,2024-03-08,waited two hours and the order was finally cancelled by the app
1866,"March 14, 2024",survey_comment,3.0,Driver could not find my building and just cancelled - my burger order in Kolkata,81,2024-03-14,driver could not find my building and just cancelled - my burger order in kolkata
1161,"January 6, 2024",app_store_review,,My order arrived almost an hour late and the food was cold,58,2024-01-06,my order arrived almost an hour late and the food was cold
1972,2024-01-08 02:12:46,survey_comment,,"Best delivery service in my city, never had an issue (order #438542)",68,2024-01-08,"best delivery service in my city, never had an issue ()"
1145,2024-03-03,app_store_review,3.0,Order marked delivered but nooothing arrived at my place (order #536802),72,2024-03-03,order marked delivered but nooothing arrived at my place ()
1233,"February 22, 2024",app_store_review,1.0,"Package was left at the wrong door, I never received it - my fruits order in Kolkata",84,2024-02-22,"package was left at the wrong door, i never received it - my fruits order in kolkata"
1720,,survey_comment,2.0,Thank you to the agent Priya who handled my complaint so well. This is the fourth time.,87,,thank you to the agent priya who handled my complaint so well. this is the fourth time.
1092,2024-02-13 03:15:24,survey_comment,2.0,The new version drains my battery so fast Agent Arjun was handling it.,70,2024-02-13,the new version drains my battery so fast agent arjun was handling it.
